ZCTA,Mean Household Income
27704,52697
27705,71650
27707,70943
27709,77868
27712,95706
27713,85899
27801,40906
27803,60059
27804,59307
27805,41135
27806,60517
27807,49767
27808,60294
27809,60172
27810,52268
27812,44106
27813,41392
27814,53888
27816,49007
27817,53332
27818,39097
27819,38898
27820,45166
27821,24477
27822,54498
27823,36648
27824,49950
27825,23939
27826,56248
27827,52708
27828,51084
27829,46803
27830,52998
27831,40820
27832,37293
27834,45487
27837,77841
27839,41512
27840,33194
27841,39072
27842,62949
27843,42527
27844,43324
27845,49353
27846,48341
27847,27936
27849,42555
27850,61330
27851,48494
27852,52807
27853,34570
27855,51414
27856,56294
27857,43987
27858,67585
27860,56714
27861,25004
27862,53110
27863,58682
27864,47026
27865,48985
27866,42489
27869,35468
27870,46311
27871,45805
27872,37436
27873,38016
27874,46892
27875,43782
27876,51886
27878,34762
27879,52444
27880,55873
27881,42415
27882,50710
27883,53503
27884,48650
27885,43296
27886,47414
27888,73320
27889,49324
27890,40168
27891,49698
27892,48103
27893,41752
27896,77095
27897,31167
27909,59602
27910,43832
27915,72724
27916,77603
27917,45989
27919,70355
27920,58891
27921,71443
27922,43303
27923,59283
27924,45189
27925,44971
27926,60368
27927,107785
27928,43860
27929,87200
27932,49716
27935,57784
27936,51297
27937,61964
27938,53891
27939,60231
27941,81709
27942,49092
27943,72577
27944,56162
27946,44412
27947,50581
27948,66816
27949,92024
27950,65616
27953,42637
27954,68974
27956,122162
27957,52259
27958,75982
27959,86123
27960,58919
27962,43810
27964,64310
27965,42699
27966,62129
27967,55608
27968,28000
27970,45705
27972,75725
27973,62606
27974,62979
27976,78686
27978,90409
27979,54604
27980,66515
27981,50343
27982,No Data
27983,40910
27985,62315
27986,40578
28001,50335
28006,58747
28007,31590
28009,38880
28012,73352
28016,48349
28017,No Data
28018,45696
28019,No Data
28020,39774
28021,50616
28023,65703
28025,63983
28027,75952
28031,112889
28032,70902
28033,52214
28034,50855
28036,131480
28037,94259
28039,15469
28040,56317
28043,42822
28052,40142
28054,50459
28056,73598
28071,82924
28072,55395
28073,46086
28075,88711
28076,28581
28077,35689
28078,102600
28079,79019
28080,69352
28081,56746
28083,49999
28086,51263
28088,47070
28089,42541
28090,47180
28091,39985
28092,53417
28097,59814
28098,57103
28101,58050
28102,52123
28103,53561
28104,118432
28105,86868
28107,57001
28108,No Data
28109,42023
28110,66156
28112,61067
28114,48169
28115,69828
28117,112062
28119,39374
28120,66439
28124,57911
28125,71251
28127,66623
28128,49890
28129,56836
28133,50886
28134,62274
28135,47576
28137,54607
28138,51022
28139,52211
28144,50833
28146,56292
28147,52495
28150,51868
28152,53461
28159,39603
28160,37252
28163,58213
28164,68323
28166,63231
28167,35644
28168,51770
28169,29524
28170,45209
28173,120008
28174,53543
28202,103262
28203,112099
28204,80430
28205,55055
28206,33235
28207,231067
28208,37301
28209,96397
28210,90400
28211,135459
28212,43487
28213,56054
28214,65125
28215,54776
28216,65284
28217,46495
28226,116797
28227,67066
28244,No Data
28262,58247
28269,73625
28270,117447
28273,65185
28277,128121
28278,99198
28280,No Data
28282,No Data
28301,40328
28303,62320
28304,57276
28305,71324
28306,64357
28307,49770
28308,103953
28310,No Data
28311,61128
28312,56206
28314,56526
28315,49833
28318,61142
28320,43882
28323,63112
28325,42062
28326,54982
28327,62195
28328,50978
28330,47672
28332,35529
28333,45825
28334,50292
28337,45073
28338,45917
28339,48013
28340,35834
28341,46387
28342,58543
28343,44707
28344,42808
28345,43466
28347,43883
28348,60659
28349,49601
28350,91751
28351,37076
28352,41807
28356,61386
28357,44073
28358,46671
28360,48996
28363,39249
28364,34748
28365,48714
28366,53882
28367,32710
28369,50530
28371,54697
28372,40030
28373,49758
28374,108603
28375,61100
28376,56781
28377,40651
28379,44750
28382,53928
28383,44209
28384,39156
28385,50219
28386,39387
28387,72255
28390,52667
28391,62741
28392,51218
28393,40821
28394,61837
28395,59541
28396,43591
28398,36940
28399,50122
28401,40398
28403,51112
28405,78960
28409,102048
28411,82608
28412,62461
28420,44751
28421,48362
28422,56451
28423,46770
28424,23365
28425,56512
28428,83710
28429,61241
28430,54510
28431,49103
28432,49021
28433,40073
28434,37211
28435,49005
28436,58134
28438,39679
28439,52872
28441,36641
28442,41694
28443,70673
28444,52936
28445,66451
28447,44204
28448,43943
28449,81808
28450,63728
28451,64061
28452,20661
28453,47982
28454,37086
28455,75050
28456,50792
28457,51465
28458,32457
28460,63628
28461,74677
28462,55984
28463,37854
28464,40921
28465,65070
28466,51016
28467,56905
28468,80033
28469,71733
28470,45166
28472,47829
28478,41261
28479,60264
28480,107957
28501,38813
28504,55478
28508,59103
28510,61518
28511,56617
28512,68600
28513,50415
28515,40988
28516,53007
28518,47891
28519,67692
28520,53962
28521,57206
28523,58389
28524,63283
28525,52329
28526,38029
28527,61121
28528,51741
28529,55051
28530,45472
28531,52975
28532,56424
28533,No Data
28537,38771
28538,48204
28539,56564
28540,55759
28543,37598
28544,38242
28546,57437
28547,58107
28551,48250
28552,36899
28553,51279
28554,63104
28555,50130
28556,57854
28557,72289
28560,62162
28562,67643
28570,56399
28571,73618
28572,54107
28573,42057
28574,53261
28575,56535
28577,73256
28578,48828
28579,62116
28580,48325
28581,70747
28582,74751
28583,27439
28584,69992
28585,50425
28586,44905
28587,33218
28589,44003
28590,74645
28594,80309
28601,67766
28602,51332
28604,70243
28605,63861
28606,47770
28607,50101
28609,63181
28610,54106
28611,54779
28612,43790
28613,59048
28615,40256
28616,43448
28617,47269
28618,55426
28619,40705
28621,45443
28622,49287
28623,48585
28624,31030
28625,59477
28626,58784
28627,42664
28628,41333
28629,No Data
28630,49278
28631,48287
28634,48959
28635,41470
28636,45943
28637,41080
28638,53808
28640,46150
28642,49882
28643,46943
28644,40681
28645,44145
28646,73647
28647,79328
28649,40495
28650,53183
28651,46520
28652,No Data
28654,48425
28655,52501
28657,50764
28658,49151
28659,42490
28660,58532
28662,No Data
28663,49099
28665,49043
28666,75285
28667,36500
28668,53090
28669,35246
28670,43365
28671,48815
28672,No Data
28673,82663
28675,44057
28676,53280
28677,49631
28678,50259
28679,45603
28681,51420
28682,97071
28683,43076
28684,51433
28685,47530
28689,53429
28690,53717
28692,60251
28693,43059
28694,51632
28697,56430
28698,50603
28701,53236
28702,51533
28704,75475
28705,49460
28707,41463
28708,59295
28709,44993
28711,55303
28712,57767
28713,52816
28714,50545
28715,56886
28716,53154
28717,72675
28718,50992
28719,36408
28720,49538
28721,43459
28722,55460
28723,36731
28725,No Data
28726,34953
28729,58173
28730,78629
28731,60219
28732,61272
28733,No Data
28734,48546
28735,61191
28736,58351
28739,63946
28740,47439
28741,92425
28742,69418
28743,33164
28745,94585
28746,78900
28747,56908
28748,53395
28749,No Data
28751,55967
28752,45521
28753,49175
28754,54618
28756,59003
28757,71108
28759,69457
28761,50750
28762,46075
28763,58681
28766,49345
28768,54104
28771,49126
28772,55030
28773,68680
28774,70504
28775,53076
28777,52121
28778,48675
28779,53210
28781,39047
28782,64123
28783,43725
28785,64800
28786,57748
28787,63736
28789,43771
28790,58251
28791,68312
28792,51481
28801,49366
28803,75097
28804,77961
28805,62596
28806,51182
28901,41116
28902,49016
28904,53306
28905,54608
28906,42792
28909,45838
29001,40930
29003,48667
29006,47155
29009,36249
29010,40759
29014,52785
29015,38118
29016,92398
29018,41892
29020,56103
29030,57518
29031,42423
29032,37431
29033,55516
29036,93541
29037,50851
29038,50024
29039,36288
29040,58192
29042,46229
29044,50862
29045,68612
29046,89976
29047,45692
29048,43022
29051,58305
29052,38053
29053,46617
29054,74600
29055,34357
29056,38230
29058,44628
29059,36116
29061,64129
29062,40310
29063,87867
29065,65757
29067,47851
29069,41477
29070,59209
29072,92122
29073,60274
29074,43281
29075,81870
29078,57308
29079,No Data
29080,38306
29081,42529
29082,35835
29101,54432
29102,44682
29104,63092
29105,53674
29107,45277
29108,51610
29111,51768
29112,42152
29113,45296
29114,39828
29115,38394
29117,No Data
29118,62855
29122,44904
29123,51815
29125,36413
29126,57486
29127,67961
29128,48851
29129,53190
29130,58470
29133,42811
29135,55832
29137,44133
29138,46630
29142,44266
29145,38406
29146,44112
29147,No Data
29148,45446
29150,51831
29152,45994
29153,46413
29154,60354
29160,54053
29161,52506
29162,42163
29163,32370
29164,49936
29166,60083
29168,35840
29169,52625
29170,62964
29172,53540
29175,35976
29178,40316
29180,50500
29201,46054
29202,71012
29203,42812
29204,52061
29205,70627
29206,90785
29207,44010
29208,No Data
29209,66463
29210,46870
29212,84767
29223,66076
29225,No Data
29229,74691
29301,59065
29302,75859
29303,36688
29306,39560
29307,56768
29316,67402
29320,24262
29321,40819
29322,56433
29323,51772
29324,31735
29325,47339
29329,31482
29330,47875
29331,36829
29332,46318
29333,32011
29334,62701
29335,53423
29338,No Data
29340,43154
29341,58066
29346,20940
29349,64124
29351,41903
29353,45858
29355,52113
29356,67592
29360,50314
29364,35920
29365,60059
29368,No Data
29369,74739
29370,44996
29372,45069
29373,33950
29374,62386
29375,35962
29376,74269
29377,44844
29378,9807
29379,46802
29384,46162
29385,48169
29388,51843
29401,110546
29403,51138
29404,46423
29405,38832
29406,42798
29407,63205
29409,116829
29410,61339
29412,82820
29414,75687
29418,51289
29420,72270
29423,No Data
29424,No Data
29426,48808
29429,79577
29431,57642
29432,54886
29434,53685
29435,45084
29436,47880
29437,45338
29438,80431
29439,97590
29440,50996
29445,66261
29446,80674
29448,40374
29449,77394
29450,53528
29451,130249
29452,28132
29453,49289
29455,97091
29456,58342
29458,51241
29461,59611
29464,100797
29466,101554
29468,65520
29469,100927
29470,65965
29471,48789
29472,52318
29474,41871
29475,40752
29477,41242
29479,45108
29481,44497
29482,182674
29483,63715
29485,71230
29487,87078
29488,44422
29492,117683
29493,73720
29501,66801
29505,62709
29506,49303
29510,44052
29511,49315
29512,41046
29516,48715
29518,45247
29519,29506
29520,41012
29525,31829
29526,52776
29527,45407
29530,36825
29532,42083
29536,38548
29540,45560
29541,64133
29543,47447
29544,45826
29545,45747
29546,42926
29547,34769
29550,56178
29554,43155
29555,49321
29556,42876
29560,46455
29563,35520
29564,28965
29565,36351
29566,52612
29567,42278
29568,55330
29569,45977
29570,37452
29571,42533
29572,87055
29574,42016
29575,59874
29576,66269
29577,53296
29579,62198
29580,30910
29581,48867
29582,63210
29583,50822
29584,43714
29585,75769
29588,53696
29590,32467
29591,43830
29592,48517
29593,51487
29594,38346
29596,45172
29601,67438
29605,64086
29607,68633
29609,63973
29611,37131
29613,No Data
29614,36463
29615,77685
29617,46467
29620,44266
29621,66333
29624,31660
29625,52827
29626,49041
29627,53030
29628,37844
29630,51576
29631,56918
29634,3975
29635,73292
29638,51420
29639,51788
29640,51970
29642,69155
29643,60825
29644,58955
29645,53395
29646,44380
29649,61449
29650,91180
29651,64556
29653,53287
29654,52237
29655,44025
29657,46609
29658,83785
29659,21450
29661,55780
29662,60951
29664,47891
29665,No Data
29666,53903
29667,48430
29669,55282
29670,51195
29671,53315
29672,89450
29673,58776
29676,70873
29678,51395
29680,80214
29681,96518
29682,58527
29683,49762
29684,42193
29685,111658
29686,59080
29687,61950
29689,63247
29690,63507
29691,45037
29692,45145
29693,49884
29696,55219
29697,59054
29702,43025
29704,60571
29706,44089
29707,77829
29708,108769
29709,47342
29710,72130
29712,60212
29714,53454
29715,84991
29717,58321
29718,41219
29720,46994
29724,No Data
29726,54253
29727,48815
29728,39010
29729,58126
29730,50605
29732,70616
29733,No Data
29741,45755
29742,52313
29743,48585
29745,64664
29801,54053
29803,80670
29805,55170
29809,43842
29810,32010
29812,49380
29816,35295
29817,41696
29819,48270
29821,71263
29824,55422
29826,25905
29827,34091
29828,31154
29829,63320
29831,50693
29832,42196
29834,33727
29835,53232
29836,55468
29838,60585
29840,30186
29841,62205
29842,42806
29843,45142
29844,52100
29845,38782
29847,51259
29848,48951
29849,45980
29850,34210
29851,43872
29853,44589
29856,54333
29860,75838
29899,No Data
29902,66426
29904,No Data
29905,72371
29906,55356
29907,83528
29909,80442
29910,78407
29911,76781
29912,No Data
29915,167123
29916,40186
29918,44705
29920,67363
29921,34503
29922,45535
29923,31859
29924,49812
29926,90053
29927,49431
29928,112105
29929,45476
29932,39191
29934,49500
29935,54272
29936,44259
29939,26553
29940,50990
29941,63056
29943,44839
29944,50776
29945,35706
30002,78293
30004,131783
30005,135642
30008,63362
30009,95826
30011,70566
30012,56240
30013,63891
30014,61163
30016,60277
30017,93384
30019,93824
30021,40033
30022,122109
30024,123683
30025,69658
30028,83919
30030,93760
30032,44477
30033,81624
30034,55165
30035,48589
30038,62778
30039,68460
30040,95316
30041,118101
30043,80548
30044,65512
30045,88634
30046,55000
30047,84511
30052,74462
30054,69191
30055,65960
30056,62438
30058,55864
30060,48697
30062,109173
30064,96136
30066,99009
30067,83501
30068,126565
30070,38430
30071,61977
30072,61946
30075,127004
30076,98857
30078,83844
30079,48584
30080,79255
30082,87925
30083,48454
30084,70936
30087,82556
30088,56410
30092,91618
30093,44140
30094,71997
30096,65444
30097,128623
30101,89951
30102,78102
30103,58310
30104,51020
30105,74646
30106,58525
30107,74508
30108,56120
30110,57949
30113,48000
30114,83588
30115,85566
30116,65056
30117,51029
30118,No Data
30120,58764
30121,57493
30122,55468
30124,47030
30125,49703
30126,90536
30127,87430
30132,73309
30134,62086
30135,73848
30137,65734
30139,46696
30141,66995
30143,74008
30144,72994
30145,72711
30147,52351
30148,58902
30149,No Data
30152,95807
30153,51850
30157,67716
30161,54865
30164,No Data
30165,55691
30168,47609
30170,72019
30171,67816
30173,58279
30175,60487
30176,49331
30177,50634
30178,82239
30179,56542
30180,69426
30182,56818
30183,72867
30184,71060
30185,62819
30187,82907
30188,83134
30189,94908
30204,47328
30205,101321
30206,68314
30213,59984
30214,81474
30215,106767
30216,48557
30217,49350
30218,50051
30220,60648
30222,45559
30223,48149
30224,60092
30228,62715
30230,52972
30233,59367
30234,58603
30236,56354
30238,50591
30240,64321
30241,53014
30248,76719
30250,No Data
30251,42536
30252,80644
30253,70996
30256,62255
30257,65855
30258,59866
30259,71581
30260,50039
30263,64371
30265,86727
30268,66591
30269,104901
30273,53917
30274,46352
30275,No Data
30276,76633
30277,89606
30281,64476
30284,78926
30285,61260
30286,43549
30288,53636
30289,36544
30290,104068
30291,41443
30292,72199
30293,55265
30294,70403
30295,51946
30296,58773
30297,37799
30303,36600
30305,146565
30306,132706
30307,124801
30308,73003
30309,106803
30310,35103
30311,41723
30312,53185
30313,59983
30314,33671
30315,39115
30316,65507
30317,75241
30318,63356
30319,133289
30322,No Data
30324,92423
30326,114839
30327,239582
30328,113175
30329,67888
30331,57360
30332,No Data
30334,No Data
30336,42751
30337,46282
30338,116753
30339,97232
30340,55641
30341,74127
30342,128856
30344,47469
30345,101665
30346,75770
30349,56953
30350,94324
30354,39634
30360,76037
30363,86429
30401,45060
30410,56067
30411,42772
30412,71392
30413,52914
30415,53826
30417,50873
30420,38912
30421,45664
30423,118526
30425,55780
30426,33065
30427,53144
30428,38092
30429,35843
30434,36412
30436,42574
30438,46783
30439,44939
30441,50266
30442,42127
30445,39581
30446,64379
30448,78146
30449,43683
30450,42372
30451,38450
30452,46484
30453,38566
30454,31391
30455,35892
30456,51406
30457,51316
30458,45150
30460,No Data
30461,66462
30464,29215
30467,46117
30470,51991
30471,43632
30473,47770
30474,48917
30475,No Data
30477,29492
30501,53491
30504,53619
30506,83023
30507,52335
30510,50054
30511,51449
30512,50035
30513,43450
30516,54884
30517,96823
30518,82559
30519,83714
30520,42908
30521,45976
30522,44007
30523,58647
30525,49894
30527,76801
30528,50212
30529,51042
30530,54721
30531,48325
30533,51564
30534,72834
30535,49224
30536,58774
30537,57533
30538,44902
30540,50600
30541,58321
30542,77916
30543,54616
30545,50767
30546,49068
30547,49914
30548,89474
30549,69918
30552,53369
30553,50562
30554,57000
30555,38116
30557,53964
30558,48116
30559,53245
30560,47278
30562,37132
30563,54164
30564,65717
30565,63463
30566,61787
30567,57044
30568,52520
30571,63411
30572,47296
30573,114632
30575,53741
30576,50212
30577,52317
30581,No Data
30582,51407
30601,33638
30602,No Data
30605,51030
30606,63721
30607,59904
30609,No Data
30619,68754
30620,68027
30621,91744
30622,83801
30623,41580
30624,47597
30625,65086
30627,46430
30628,60427
30629,53598
30630,50377
30631,31449
30633,51905
30634,44492
30635,48909
30641,77996
30642,79352
30643,51053
30646,55890
30648,53749
30650,67400
30655,55182
30656,63189
30660,46261
30662,45994
30663,65713
30664,22460
30665,31303
30666,68116
30667,52547
30668,39557
